[Wed Feb 04 10:06:24.227907 2026] [mpm_prefork:notice] [pid 502] AH00163: Apache/2.4.52 (Ubuntu) configured -- resuming normal operations
[Wed Feb 04 10:06:24.228063 2026] [core:notice] [pid 502] AH00094: Command line: '/usr/sbin/apache2'
[Wed Feb 04 10:07:31.673417 2026] [mpm_prefork:notice] [pid 502] AH00170: caught SIGWINCH, shutting down gracefully
[Wed Feb 04 18:12:32.609682 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.610823 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.611915 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.613435 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.614674 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.615665 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.617171 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.618859 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.619792 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
[Wed Feb 04 18:12:32.621208 2026] [php7:notice] [pid 518] [client 192.168.0.37:62916] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Settings/index
